Angular,Typescript,Extra,,,,https://www.typescriptlang.org/docs/handbook/declaration-files/deep-dive.html#declaration-file-theory-a-deep-dive,TypeScript: Deep Dive,#REF!,#REF!
Angular,Software Development Processes,Process Planning (SDLC),,5,Software Development Processes_Process Planning (SDLC),https://www.tutorialspoint.com/sdlc/index.htm,SDLC Tutorial,#REF!,#REF!
Angular,Software Development Processes,"Bug tracking systems(Jira,Redmine,Tfs)",,5,"Software Development Processes_Bug tracking systems(Jira,Redmine,Tfs)",https://confluence.atlassian.com/jira/jira-documentation-1556.html,Jira Documentation,#REF!,#REF!
Angular,Software Development Processes,"Bug tracking systems(Jira,Redmine,Tfs)",,,,https://www.redmine.org/guide,Redmine guide,#REF!,#REF!
Angular,Software Development Processes,"Bug tracking systems(Jira,Redmine,Tfs)",,,,https://docs.microsoft.com/en-us/azure/?product=featured,Azure documentation,#REF!,#REF!
Angular,Software Development Processes,"Bug tracking systems(Jira,Redmine,Tfs)",,,,https://www.softwaretestinghelp.com/popular-bug-tracking-software/,17 Best Bug Tracking Tools: Defect Tracking Tools Of 2024,#REF!,#REF!
Angular,Software Development Processes,Version Control System (Git),,5,Software Development Processes_Version Control System (Git),- https://git-scm.com/doc,Git: Documentation,#REF!,#REF!
Angular,Software Development Processes,Estimations,,6,Software Development Processes_Estimations,https://bambooagile.eu/insights/agile-estimation-techniques/,Agile Estimation Techniques for a Software Project,#REF!,#REF!
,,,,,,,,#REF!,#REF!
Angular,Software Development Processes,"Development metodologies (agile, scrum/kanban, waterfall ect.)",,5,"Software Development Processes_Development metodologies (agile, scrum/kanban, waterfall ect.)", https://www.tutorialspoint.com/sdlc/index.htm,SDLC Tutorial,#REF!,#REF!
Angular,Software Engineering Practices,Architecture and Design,,5,Software Engineering Practices_Architecture and Design,,,#REF!,#REF!
Angular,Software Engineering Practices,OOP,,5,Software Engineering Practices_OOP,,,#REF!,#REF!
Angular,Software Engineering Practices,OOP,,,,,,#REF!,#REF!
Angular,Software Engineering Practices,Functional programming,,5,Software Engineering Practices_Functional programming,https://medium.com/javascript-scene/master-the-javascript-interview-what-is-functional-programming-7f218c68b3a0,Master the JavaScript Interview: What is Functional Programming?,#REF!,#REF!
,,,,,,,,#REF!,#REF!
Angular,Software Engineering Practices,Reactive programming,,5,Software Engineering Practices_Reactive programming,,,#REF!,#REF!
Angular,Software Engineering Practices,Algorithms and data structures,,6,Software Engineering Practices_Algorithms and data structures,,,#REF!,#REF!
Angular,Software Engineering Practices,Builds and CI/CD,,5,Software Engineering Practices_Builds and CI/CD,,,#REF!,#REF!
Angular,Software Engineering Practices,Troubleshooting/Logging/Monitoring,,7,Software Engineering Practices_Troubleshooting/Logging/Monitoring,https://developer.mozilla.org/en-US/docs/Learn/Tools_and_testing/Cross_browser_testing/JavaScript,Handling common JavaScript problems,#REF!,#REF!
Angular,Software Engineering Practices,Network,,5,Software Engineering Practices_Network,,,#REF!,#REF!
Angular,Software Engineering Practices,Network,,,,https://developer.mozilla.org/en-US/docs/Learn/JavaScript/Client-side_web_APIs/Fetching_data,Fetching data from the server,#REF!,#REF!
